sale_type,property_type,address,city,state,zip,price,beds,baths,location,square_feet,lot_size,year_built,days_on_market,cost_per_square_foot,payment_hoa,status,next_open_house_start_time,next_open_house_end_time,url,source,mls,latitude,longitude,time_commute_joe,time_commute_kira,time_downtown,time_hiking,time_airport,time_commute,payment_loan,payment_pmi,payment_taxes,payment_maint,payment_hoi,payment_total,beds_score,baths_score,payment_score,square_feet_score,time_commute_score,time_downtown_score,time_hiking_score,time_airport_score,total_score
MLS Listing,Condo/Co-op,3825 NE 155th Pl #200,Lake Forest Park,WA,98155,305000,2,1.5,Sheridan Beach,1129,0,1968,2,270,578,Active,NA,NA,http://www.redfin.com/WA/Lake-Forest-Park/3825-NE-155th-Pl-98155/unit-200/home/69856,NWMLS,1520032,47.7414781,-122.2866536,36.68333333,34.35,20.73333333,41.78333333,34,36.68333333,1180.944759,106.25,317.7083333,254.1666667,76.25,2513.319759,1,0.5,0.716,2,0.532,0.913,0.215,0.363,6.239
MLS Listing,Condo/Co-op,10837 NE 148th Ln Unit D-1,Bothell,WA,98011,267500,1,1,Juanita,652,374551,1982,2,410,263,Active,NA,NA,http://www.redfin.com/WA/Bothell/10837-NE-148th-Ln-98011/unit-D1/home/167719601,NWMLS,1521269,47.7349378,-122.1949244,24.71666667,29.56666667,22,29.81666667,29.93333333,29.56666667,1007.276412,90.625,278.6458333,222.9166667,66.875,1929.338912,0,0,2.688,0.082,1.631,0.872,0.429,0.428,6.13
MLS Listing,Condo/Co-op,11109 NE 124th Ln Unit B106,Kirkland,WA,98034,335000,2,1,Juanita,894,0,1985,2,375,486,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11109-NE-124th-Ln-98034/unit-B106/home/25663414,NWMLS,1521883,47.7114946,-122.1924831,23.38333333,28.23333333,20.66666667,28.48333333,28.58333333,28.23333333,1319.879436,118.75,348.9583333,279.1666667,83.75,2636.504436,1,0,0.411,1.673,1.868,0.915,0.447,0.445,6.759
MLS Listing,Condo/Co-op,17110 NE 45th St #29,Redmond,WA,98052,349000,1,1,Marymoor,770,381078,1968,2,453,379,Active,NA,NA,http://www.redfin.com/WA/Redmond/17110-NE-45th-St-98052/unit-29/home/8063,NWMLS,1521778,47.6496987,-122.1116981,23.58333333,28.43333333,20.38333333,26,28.8,28.43333333,1384.715619,124.5833333,363.5416667,290.8333333,87.25,2629.923952,0,0,0.425,0.767,1.833,0.923,0.473,0.443,4.864
MLS Listing,Single Family Residential,55 Logan Ave S,Renton,WA,98055,399000,3,1.75,Renton,870,5479,1925,2,459,0,Active,NA,NA,http://www.redfin.com/WA/Renton/55-Logan-Ave-S-98057/home/343282,NWMLS,1522071,47.4842928,-122.2094212,5.633333333,10.81666667,20.28333333,22.73333333,12.83333333,10.81666667,1616.273415,145.4166667,415.625,332.5,99.75,2609.565081,2,0.854,0.471,1.522,3.995,0.925,0.494,0.5,10.761
MLS Listing,Single Family Residential,332 161st Pl SE,Bothell,WA,98012,409950,3,2,Mill Creek,1056,9583,1984,2,388,0,Active,NA,NA,http://www.redfin.com/WA/Bothell/332-161st-Pl-SE-98012/home/2799984,NWMLS,1521650,47.8514009,-122.2264009,37.01666667,39.95,26.31666667,42.11666667,39.6,39.95,1666.984572,149.9791667,427.03125,341.625,102.4875,2688.107489,2,1,0.305,2,0.202,0.688,0.209,0.258,6.662
MLS Listing,Condo/Co-op,7217 NE 175th St #102,Kenmore,WA,98028,299000,2,1,Kenmore,836,73917,1969,2,358,410,Active,NA,NA,http://www.redfin.com/WA/Kenmore/7217-NE-175th-St-98028/unit-102/home/71877,NWMLS,1522005,47.7566008,-122.2447323,30.63333333,35.48333333,23.98333333,35.73333333,35.85,35.48333333,1153.157823,103.75,311.4583333,249.1666667,74.75,2302.282823,1,0,1.374,1.279,0.686,0.795,0.332,0.33,5.796
MLS Listing,Condo/Co-op,12744 NE 116th Ln Unit K-24,Kirkland,WA,98034,250000,1,1,Kirkland,681,330620,1980,2,367,275,Active,NA,NA,http://www.redfin.com/WA/Kirkland/12744-NE-116th-Ln-98034/unit-K24/home/63255,NWMLS,1519674,47.7049829,-122.1702876,23.46666667,28.31666667,20.75,28.58333333,28.68333333,28.31666667,926.2311831,83.33333333,260.4166667,208.3333333,62.5,1815.814516,0,0,3.054,0.196,1.854,0.912,0.445,0.444,6.905
MLS Listing,Condo/Co-op,3818 Lake Washington Blvd SE Unit 3C,Bellevue,WA,98006,347900,2,1.75,Bellevue,880,93900,1973,2,395,400,Active,NA,NA,http://www.redfin.com/WA/Bellevue/3818-Lake-Washington-Blvd-SE-98006/unit-3C/home/1672,NWMLS,1522022,47.5752101,-122.1815441,11.75,16.6,15.61666667,18.7,16.96666667,16.6,1379.621347,124.125,362.3958333,289.9166667,86.975,2643.033847,1,0.854,0.397,1.588,3.659,0.999,0.5,0.5,9.497
MLS Listing,Single Family Residential,5923 203 St SW,Lynnwood,WA,98036,250000,3,1,Lynnwood,950,7841,1955,2,263,0,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/5923-203rd-St-SW-98036/home/2741728,NWMLS,1521593,47.8149884,-122.3137083,38.11666667,35.45,21.81666667,43.21666667,35.1,38.11666667,926.2311831,83.33333333,260.4166667,208.3333333,62.5,1540.814516,2,0,3.734,1.924,0.37,0.878,0.188,0.344,9.438
MLS Listing,Condo/Co-op,1650 25th Ave NE #201,Issaquah,WA,98029,360000,2,2,Issaquah Highlands,952,91714,2004,2,378,313,Active,NA,NA,http://www.redfin.com/WA/Issaquah/1650-25th-Ave-NE-98029/unit-201/home/2064759,NWMLS,1521394,47.5446503,-121.9974543,25.08333333,29.93333333,26.51666667,14.08333333,30.28333333,29.93333333,1435.658334,129.1666667,375,300,90,2642.825001,1,1,0.397,1.93,1.567,0.678,0.5,0.423,7.495
MLS Listing,Single Family Residential,4606 50th Ave S,Seattle,WA,98118,309000,1,1,Lakewood,640,4800,1910,2,483,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/4606-50th-Ave-S-98118/home/489508,NWMLS,1522008,47.5615011,-122.2703931,21.91666667,21.08333333,18.06666667,32.1,20.73333333,21.91666667,1199.469382,107.9166667,321.875,257.5,77.25,1964.011049,0,0,2.57,0.049,2.961,0.974,0.395,0.5,7.449
MLS Listing,Single Family Residential,1600 N 90th St,Seattle,WA,98103,400000,3,1,Green Lake,1400,6375,1939,2,286,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/1600-N-90th-St-98103/home/104413,NWMLS,1521954,47.6943619,-122.3389286,27.7,24.41666667,10.8,33.33333333,24.08333333,27.7,1620.904571,145.8333333,416.6666667,333.3333333,100,2616.737904,2,0,0.455,2,1.964,1,0.375,0.487,8.281
MLS Listing,Single Family Residential,3025 S 265th St,Kent,WA,98032,415000,3,2.5,Kent,2090,29940,1940,2,199,0,Active,NA,NA,http://www.redfin.com/WA/Kent/3025-S-265th-St-98032/home/206015,NWMLS,1521282,47.3638146,-122.2933882,19.7,14.31666667,25.28333333,35.18333333,14.63333333,19.7,1690.371909,152.0833333,432.2916667,345.8333333,103.75,2724.330243,2,1,0.24,2,3.289,0.737,0.342,0.5,10.108
MLS Listing,Single Family Residential,3807 NE 8th Ct,Renton,WA,98056,339000,2,1,Highlands,878,7365,1954,2,386,0,Active,NA,NA,http://www.redfin.com/WA/Renton/3807-NE-8th-Ct-98056/home/243161,NWMLS,1521873,47.495989,-122.1681715,8.783333333,15.51666667,24.81666667,18.8,15.83333333,15.51666667,1338.40406,120.4166667,353.125,282.5,84.75,2179.195726,1,0,1.806,1.575,3.76,0.758,0.5,0.5,9.899
MLS Listing,Single Family Residential,810 S 195th St,Des Moines,WA,98148,325000,2,1,North Hill,700,7004,1953,2,464,0,Active,NA,NA,http://www.redfin.com/WA/Des-Moines/810-S-195th-St-98148/home/339124,NWMLS,1519662,47.4279331,-122.3242866,18.88333333,13.5,23.15,34.36666667,9.783333333,18.88333333,1273.567877,114.5833333,338.5416667,270.8333333,81.25,2078.77621,1,0,2.166,0.293,3.397,0.829,0.357,0.5,8.542
MLS Listing,Multi-Family (2-4 Unit),16818 Des Moines Memorial Dr S,Burien,WA,98148,450000,5,2,Burien,2090,14869,1953,2,215,0,Active,NA,NA,http://www.redfin.com/WA/Burien/16818-Des-Moines-Memorial-Dr-S-98148/home/338827,NWMLS,1520422,47.4519112,-122.3262268,15.53333333,10.15,20.28333333,31.01666667,6.433333333,15.53333333,1852.462366,166.6666667,468.75,375,112.5,2975.379033,2,1,0.002,2,3.758,0.925,0.412,0.5,10.597
MLS Listing,Condo/Co-op,14334 126th Ave NE Unit B102,Kirkland,WA,98034,289950,2,1,Kingsgate,930,0,1980,2,312,384,Active,NA,NA,http://www.redfin.com/WA/Kirkland/14334-126th-Ave-NE-98034/unit-B102/home/18170,NWMLS,1521860,47.7304585,-122.1729087,27.56666667,32.41666667,24.85,32.66666667,32.78333333,32.41666667,1111.245862,99.97916667,302.03125,241.625,72.4875,2211.368779,1,0,1.691,1.853,1.146,0.757,0.386,0.384,7.217
MLS Listing,Single Family Residential,17109 113th Ave SE,Renton,WA,98055,329990,3,1.75,Cascade,1460,8133,1987,3,226,0,Active,NA,NA,http://www.redfin.com/WA/Renton/17109-113th-Ave-SE-98055/home/2061138,NWMLS,1521910,47.4491805,-122.1900178,12.35,12.76666667,27.41666667,26.38333333,16.51666667,12.76666667,1296.677345,116.6625,343.7395833,274.9916667,82.4975,2114.568595,2,0.854,2.037,2,3.939,0.634,0.469,0.5,12.433
MLS Listing,Single Family Residential,24104 35th Pl S,Kent,WA,98032,410000,3,2,Midway,1700,7313,1961,3,241,0,Active,NA,NA,http://www.redfin.com/WA/Kent/24104-35th-Pl-S-98032/home/206576,NWMLS,1521899,47.3858243,-122.287345,17.13333333,11.75,22.7,32.61666667,12.06666667,17.13333333,1667.21613,150,427.0833333,341.6666667,102.5,2688.46613,2,1,0.305,2,3.604,0.846,0.387,0.5,10.642
MLS Listing,Condo/Co-op,20802 72nd Ave W #304,Edmonds,WA,98026,295000,2,2,Edmonds,1026,0,2000,3,288,485,Active,NA,NA,http://www.redfin.com/WA/Edmonds/20802-72nd-Ave-W-98026/unit-304/home/2881457,NWMLS,1511701,47.8100152,-122.3307805,38.68333333,35.4,21.78333333,44.31666667,35.06666667,38.68333333,1134.633199,102.0833333,307.2916667,245.8333333,73.75,2348.591533,1,1,1.219,2,0.313,0.879,0.167,0.344,6.922
MLS Listing,Condo/Co-op,15150 140th Way SE Unit S206,Renton,WA,98058,269900,3,2,Maplewood,1090,419639,2000,3,248,520,Active,September-28-2019 01:00 PM,September-28-2019 04:00 PM,http://www.redfin.com/WA/Renton/15150-140th-Way-SE-98058/unit-S206/home/62710,NWMLS,1493676,47.4672569,-122.1538619,9.916666667,14.5,25.76666667,18.1,14.86666667,14.5,1018.391186,91.625,281.1458333,224.9166667,67.475,2203.553686,2,1,1.719,2,3.839,0.714,0.5,0.5,12.272
MLS Listing,Single Family Residential,8137 34th Ave SW,Seattle,WA,98126,417800,2,1,Westwood,620,4760,1941,3,674,0,Active,September-22-2019 03:00 PM,September-22-2019 05:00 PM,http://www.redfin.com/WA/Seattle/8137-34th-Ave-SW-98126/home/472011,NWMLS,1520631,47.5289892,-122.3755868,25.4,20.01666667,18.61666667,36.98333333,18.35,25.4,1703.339146,153.25,435.2083333,348.1666667,104.45,2744.414146,1,0,0.207,0.012,2.375,0.965,0.309,0.5,5.368
MLS Listing,Condo/Co-op,1313 W James St #11,Kent,WA,98032,199950,2,1.5,Downtown Kent,904,30138,1980,3,221,310,Active,NA,NA,http://www.redfin.com/WA/Kent/1313-W-James-St-98032/unit-11/home/66241,NWMLS,1520761,47.387047,-122.2491348,18.45,13.13333333,27.28333333,33.91666667,16.63333333,18.45,694.4418296,0,208.28125,166.625,49.9875,1429.33558,1,0.5,3.897,1.729,3.452,0.64,0.365,0.5,12.083
MLS Listing,Condo/Co-op,15929 3rd Pl SW Unit A,Burien,WA,98166,310000,2,1.5,Burien,1100,90250,1978,3,282,397,Active,NA,NA,http://www.redfin.com/WA/Burien/15929-3rd-Pl-SW-98166/unit-A/home/67697,NWMLS,1521806,47.4599496,-122.3383282,16.91666667,11.53333333,21.2,32.4,7.816666667,16.91666667,1204.100538,108.3333333,322.9166667,258.3333333,77.5,2368.183871,1,0.5,1.154,2,3.627,0.898,0.391,0.5,10.07
MLS Listing,Single Family Residential,117 S 104th St,Seattle,WA,98168,399950,2,1,Seattle,800,6064,1946,3,500,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/117-S-104th-St-98168/home/181333,NWMLS,1520791,47.5101877,-122.3328492,21.08333333,15.7,17.26666667,35.61666667,11.98333333,21.08333333,1620.673013,145.8125,416.6145833,333.2916667,99.9875,2616.379263,1,0,0.456,1,3.089,0.986,0.334,0.5,7.365
MLS Listing,Single Family Residential,23605 49th Pl W,Mountlake Terrace,WA,98043,420000,3,2,Mountlake Terrace,1064,7405,1952,3,395,0,Active,NA,NA,http://www.redfin.com/WA/Mountlake-Terrace/23605-49th-Pl-W-98043/home/2723402,NWMLS,1520960,47.7841204,-122.2994079,34.81666667,31.53333333,17.91666667,40.43333333,31.18333333,34.81666667,1713.527689,154.1666667,437.5,350,105,2760.194355,2,1,0.182,2,0.779,0.977,0.241,0.41,7.589
MLS Listing,Condo/Co-op,17515 151st Ave SE Unit 6-2,Renton,WA,98058,200000,2,1.75,Fairwood,913,0,1979,3,219,317,Active,NA,NA,http://www.redfin.com/WA/Renton/17515-151st-Ave-SE-98058/unit-6-2/home/1699,NWMLS,1520729,47.445809,-122.1394295,13.88333333,15.6,29.73333333,22.88333333,18.83333333,15.6,694.6733874,0,208.3333333,166.6666667,50,1436.673387,1,0.854,3.889,1.775,3.753,0.514,0.494,0.5,12.779
MLS Listing,Condo/Co-op,9416 1st Ave NE #120,Seattle,WA,98115,335000,1,1,Northgate,776,59254,1979,3,432,349,Active,NA,NA,http://www.redfin.com/WA/Seattle/9416-1st-Ave-NE-98115/unit-120/home/31973,NWMLS,1521177,47.697463,-122.3273807,29.9,26.61666667,13,35.53333333,26.28333333,29.9,1319.879436,118.75,348.9583333,279.1666667,83.75,2499.504436,0,0,0.754,0.813,1.572,1,0.336,0.47,4.945
MLS Listing,Single Family Residential,20403 13th Ave S,SeaTac,WA,98198,329950,3,1,Des Moines,1130,6250,1954,3,292,0,Active,NA,NA,http://www.redfin.com/WA/SeaTac/20403-13th-Ave-S-98198/home/338011,NWMLS,1520355,47.4193947,-122.3170409,18.88333333,13.5,24.46666667,34.36666667,10.88333333,18.88333333,1296.492099,116.6458333,343.6979167,274.9583333,82.4875,2114.281682,2,0,2.038,2,3.397,0.774,0.357,0.5,11.066
MLS Listing,Condo/Co-op,1800 Grant Ave S Unit C3,Renton,WA,98055,215000,2,1.5,Benson Hill,1050,90169,1980,3,205,365,Active,NA,NA,http://www.redfin.com/WA/Renton/1800-Grant-Ave-S-98055/unit-C3/home/72054,NWMLS,1519640,47.463837,-122.197842,10.38333333,12.26666667,25.56666667,26.3,14.38333333,12.26666667,764.1407261,0,223.9583333,179.1666667,53.75,1586.015726,1,0.5,3.647,2,3.959,0.724,0.47,0.5,12.8
MLS Listing,Single Family Residential,902 N 104th St,Seattle,WA,98133,450000,2,1,Greenwood,860,3844,1924,3,523,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/902-N-104th-St-98133/home/99556,NWMLS,1521654,47.7045242,-122.3471681,30.41666667,27.15,13.51666667,36.05,30.43333333,30.41666667,1852.462366,166.6666667,468.75,375,112.5,2975.379033,1,0,0.002,1.454,1.482,1,0.326,0.421,5.685
MLS Listing,Single Family Residential,11860 14th Ave S,Seattle,WA,98168,449950,3,1.5,Burien,1020,8215,1962,3,441,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11860-14th-Ave-S-98168/home/187636,NWMLS,1521599,47.49597,-122.314992,18.46666667,13.08333333,18.76666667,33.95,9.366666667,18.46666667,1852.230808,166.6458333,468.6979167,374.9583333,112.4875,2975.020392,2,0.5,0.002,2,3.45,0.962,0.364,0.5,9.778
MLS Listing,Condo/Co-op,1105 Spring St #811,Seattle,WA,98104,318250,1,1,First Hill,630,0,1950,3,505,448,Active,NA,NA,http://www.redfin.com/WA/Seattle/1105-Spring-St-98104/unit-811/home/12306446,NWMLS,1521525,47.6099766,-122.3252709,25.31666667,19.66666667,2.683333333,28.5,19.33333333,25.31666667,1242.307574,111.7708333,331.5104167,265.2083333,79.5625,2478.359658,0,0,0.815,0.028,2.389,1,0.446,0.5,5.178
MLS Listing,Single Family Residential,13026 8th Ave S,Burien,WA,98168,385000,3,1,Burien,1170,29500,1945,3,329,0,Active,NA,NA,http://www.redfin.com/WA/Burien/13026-8th-Ave-S-98168/home/189580,NWMLS,1521197,47.485977,-122.322615,16.48333333,11.1,17.63333333,31.96666667,7.383333333,16.48333333,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2509.145565,2,0,0.728,2,3.671,0.981,0.397,0.5,10.277
MLS Listing,Condo/Co-op,3233 NE 12th St #211,Renton,WA,98056,189950,1,1,Highlands,720,73780,1980,3,264,282,Active,NA,NA,http://www.redfin.com/WA/Renton/3233-NE-12th-St-98056/unit-211/home/24361,NWMLS,1512794,47.5024461,-122.175752,8.933333333,14.2,23.15,19.13333333,14.51666667,14.2,648.1302704,0,197.8645833,158.2916667,47.4875,1333.77402,0,0,3.977,0.412,3.86,0.829,0.5,0.5,10.078
MLS Listing,Condo/Co-op,23301 Lakeview Dr Unit A303,Mountlake Terrace,WA,98043,329950,2,1.75,Lake Ballinger,934,163543,1979,3,353,365,Active,NA,NA,http://www.redfin.com/WA/Mountlake-Terrace/23301-Lakeview-Dr-98043/unit-A303/home/2790013,NWMLS,1518021,47.7889781,-122.3271507,34.48333333,31.21666667,17.58333333,40.11666667,30.86666667,34.48333333,1296.492099,116.6458333,343.6979167,274.9583333,82.4875,2479.281682,1,0.854,0.812,1.869,0.827,0.982,0.248,0.414,7.006
MLS Listing,Single Family Residential,10809 SE 230th St,Kent,WA,98031,399000,4,1.5,Park Orchard,1350,7162,1961,3,296,0,Active,NA,NA,http://www.redfin.com/WA/Kent/10809-SE-230th-St-98031/home/221300,NWMLS,1518972,47.3957015,-122.1964142,21.45,16.11666667,30.66666667,31.58333333,19.76666667,21.45,1616.273415,145.4166667,415.625,332.5,99.75,2609.565081,2,0.5,0.471,2,3.033,0.465,0.403,0.5,9.372
MLS Listing,Single Family Residential,12300 SE 217th Pl,Kent,WA,98031,440000,3,2.75,Kentridge,2100,6825,1979,3,210,0,Active,NA,NA,http://www.redfin.com/WA/Kent/12300-SE-217th-Pl-98031/home/223689,NWMLS,1521493,47.4073529,-122.1767802,19.51666667,15.73333333,30.28333333,28.51666667,19.36666667,19.51666667,1806.150807,162.5,458.3333333,366.6666667,110,2903.650807,2,1,0.03,2,3.314,0.485,0.446,0.5,9.775
MLS Listing,Townhouse,5215 S 237th Pl,Kent,WA,98032,425000,3,2.5,The Lakes,1400,412377,1995,3,304,75,Active,NA,NA,http://www.redfin.com/WA/Kent/5215-S-237th-Pl-98032/home/21683207,NWMLS,1521480,47.389062,-122.2691221,20.58333333,15,26.16666667,36.06666667,19.75,20.58333333,1736.683468,156.25,442.7083333,354.1666667,106.25,2871.058468,2,1,0.053,2,3.163,0.695,0.326,0.5,9.737
MLS Listing,Condo/Co-op,17431 Ambaum Ave S Unit D34,Burien,WA,98148,153000,1,1,Burien,633,258048,1977,3,242,302,Active,NA,NA,http://www.redfin.com/WA/Seattle/17431-Ambaum-Blvd-S-98148/unit-D34/home/16661,NWMLS,1521469,47.445807,-122.330317,17.43333333,12.05,22.08333333,32.91666667,8.333333333,17.43333333,477.0090593,0,159.375,127.5,38.25,1104.134059,0,0,4,0.033,3.571,0.869,0.382,0.5,9.355
MLS Listing,Single Family Residential,11824 12th Ave S,Seattle,WA,98168,389000,3,1,Boulevard Park,1320,16492,1952,3,295,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11824-12th-Ave-S-98168/home/186988,NWMLS,1521172,47.4969512,-122.3176554,18.96666667,13.58333333,18.48333333,34.45,9.866666667,18.96666667,1569.961855,141.25,405.2083333,324.1666667,97.25,2537.836855,2,0,0.65,2,3.386,0.967,0.356,0.5,9.859
MLS Listing,Condo/Co-op,11510 NE 128th St #6,Kirkland,WA,98034,299950,1,1,Totem Lake,898,201473,1978,3,334,394,Active,NA,NA,http://www.redfin.com/WA/Kirkland/11510-NE-128th-St-98034/unit-6/home/59611,NWMLS,1520438,47.7149561,-122.1883698,22.91666667,27.76666667,20.2,28.01666667,28.13333333,27.76666667,1157.557421,104.1458333,312.4479167,249.9583333,74.9875,2293.097004,0,0,1.406,1.696,1.952,0.928,0.452,0.451,6.885
MLS Listing,Single Family Residential,11148 Beacon Ave S,Seattle,WA,98178,349950,2,1,Skyway,850,5000,1950,3,412,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/11148-Beacon-Ave-S-98178/home/178410,NWMLS,1517708,47.5005766,-122.2672328,13.65,10.91666667,16.06666667,30.75,11.56666667,13.65,1389.115217,124.9791667,364.53125,291.625,87.4875,2257.738134,1,0,1.528,1.383,3.894,0.997,0.416,0.5,9.718
MLS Listing,Townhouse,12723 NE 132nd St #5,Kirkland,WA,98034,385000,2,1.75,Totem Lake,952,69535,1987,3,404,440,Active,NA,NA,http://www.redfin.com/WA/Kirkland/12723-NE-132nd-St-98034/unit-5/home/31163,NWMLS,1516684,47.7178683,-122.1702127,25.9,30.75,23.18333333,31,31.11666667,30.75,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2949.145565,1,0.854,0.008,1.93,1.425,0.827,0.412,0.411,6.867
MLS Listing,Single Family Residential,24305 90th Ave W,Edmonds,WA,98026,424950,2,1,Edmonds,1152,8712,1931,3,369,0,Active,NA,NA,http://www.redfin.com/WA/Edmonds/24305-90th-Ave-W-98026/home/2749009,NWMLS,1518206,47.7785566,-122.3532527,36.65,33.36666667,19.75,42.28333333,33.03333333,36.65,1736.451911,156.2291667,442.65625,354.125,106.2375,2795.699827,1,0,0.133,2,0.536,0.939,0.205,0.38,5.193
MLS Listing,Single Family Residential,13028 3rd Ave NE,Seattle,WA,98125,415000,2,1,Haller Lake,1140,7500,1949,3,364,0,Active,NA,NA,http://www.redfin.com/WA/Seattle/13028-3rd-Ave-NE-98125/home/102058,NWMLS,1518769,47.7239656,-122.3259045,28.11666667,24.83333333,11.21666667,33.75,24.5,28.11666667,1690.371909,152.0833333,432.2916667,345.8333333,103.75,2724.330243,1,0,0.24,2,1.889,1,0.368,0.485,6.982
MLS Listing,Condo/Co-op,15416 40th Ave W #61,Lynnwood,WA,98087,215000,2,2,Alderwood Manor,1041,129036,1980,3,207,300,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/15416-40th-Ave-W-98087/unit-61/home/22958671,NWMLS,1521311,47.8588095,-122.2887462,36.05,40.9,25.76666667,41.15,39.03333333,40.9,764.1407261,0,223.9583333,179.1666667,53.75,1521.015726,1,1,3.768,2,0.134,0.714,0.227,0.269,9.112
MLS Listing,Condo/Co-op,17301 NE 45th St #86,Redmond,WA,98052,339900,2,1.75,Lake Sammamish,974,381078,1968,3,349,535,Active,NA,NA,http://www.redfin.com/WA/Redmond/17301-NE-45th-St-98052/unit-86/home/64446,NWMLS,1520107,47.6498283,-122.109879,24.73333333,29.58333333,21.51666667,27.13333333,29.93333333,29.58333333,1342.5721,120.7916667,354.0625,283.25,84.975,2720.651267,1,0.854,0.246,1.979,1.628,0.888,0.462,0.428,7.485
MLS Listing,Condo/Co-op,19409 56th Ave W #310,Lynnwood,WA,98036,155000,2,1,Scriber Lake,914,0,1969,3,170,322,Active,NA,NA,http://www.redfin.com/WA/Lynnwood/19409-56th-Ave-W-98036/unit-310/home/2780603,NWMLS,1520740,47.8227054,-122.30684,36.83333333,36.01666667,22.38333333,41.95,35.66666667,36.83333333,486.2713712,0,161.4583333,129.1666667,38.75,1137.646371,1,0,4,1.78,0.514,0.858,0.212,0.333,8.697
MLS Listing,Single Family Residential,582 Bronson Way NE,Renton,WA,98056,350000,3,1.5,Windsor Hills,1200,7800,1943,3,292,0,Active,NA,NA,http://www.redfin.com/WA/Renton/582-Bronson-Way-NE-98056/home/241464,NWMLS,1519533,47.4919153,-122.1901534,3.883333333,10.63333333,20.68333333,20.9,10.95,10.63333333,1389.346775,125,364.5833333,291.6666667,87.5,2258.096775,2,0.5,1.527,2,3.997,0.914,0.499,0.5,11.937
MLS Listing,Condo/Co-op,25720 SE 114th Ave Unit F207,Kent,WA,98030,177000,2,1,East Hill,803,0,1983,3,220,304,Active,NA,NA,http://www.redfin.com/WA/Kent/25720-114th-Ave-SE-98030/unit-F207/home/6226,NWMLS,1520902,47.3711035,-122.1882541,24.75,20.5,33.18333333,27.31666667,22.28333333,24.75,588.1568013,0,184.375,147.5,44.25,1268.281801,1,0,3.999,1.024,2.489,0.336,0.46,0.496,9.804
MLS Listing,Condo/Co-op,2000 W Barrett St #202,Seattle,WA,98199,385000,1,1,Magnolia,740,18000,1993,4,520,322,Active,NA,NA,http://www.redfin.com/WA/Seattle/2000-W-Barrett-St-98199/unit-202/home/1480,NWMLS,1518953,47.6468849,-122.3823839,36.9,32.75,16.73333333,41.65,29.4,36.9,1551.437232,139.5833333,401.0416667,320.8333333,96.25,2831.145565,0,0,0.091,0.546,0.506,0.992,0.218,0.435,2.788
MLS Listing,Townhouse,14805 32nd Pl S #27,SeaTac,WA,98168,275000,2,1.5,SeaTac,984,159497,1982,4,279,295,Active,NA,NA,http://www.redfin.com/WA/SeaTac/14805-32nd-Pl-S-98188/unit-27/home/11759,NWMLS,1520966,47.469729,-122.291351,14.68333333,9.3,20.23333333,30.15,7.016666667,14.68333333,1042.010081,93.75,286.4583333,229.1666667,68.75,2015.135081,1,0.5,2.392,1.992,3.826,0.927,0.425,0.5,11.562
MLS Listing,Single Family Residential,23204 52nd Ave W,Mountlake Terrace,WA,98043,425000,4,1.75,Mountlake Terrace,1712,8276,1951,4,248,0,Active,NA,NA,http://www.redfin.com/WA/Mountlake-Terrace/23204-52nd-Ave-W-98043/home/2722571,NWMLS,1520984,47.7880569,-122.3033109,35.41666667,32.13333333,18.51666667,41.05,31.78333333,35.41666667,1736.683468,156.25,442.7083333,354.1666667,106.25,2796.058468,2,0.854,0.133,2,0.695,0.966,0.229,0.4,7.277
